Customer ID,Purchase_Date,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
179,2023-09-19,61,Male,Skirt,Clothing,43,Idaho,L,Lavender,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,21,PayPal,Quarterly
180,2022-09-20,64,Male,Boots,Footwear,31,Illinois,M,Violet,Fall,4.9,Yes,Store Pickup,Yes,Yes,9,Bank Transfer,Fortnightly
181,2022-10-14,51,Male,Sandals,Footwear,81,South Dakota,L,Green,Fall,3.3,Yes,Store Pickup,Yes,Yes,12,Debit Card,Fortnightly
182,2024-08-11,32,Male,Pants,Clothing,61,Massachusetts,M,Beige,Summer,4.7,Yes,Next Day Air,Yes,Yes,4,Bank Transfer,Weekly
183,2023-07-07,38,Male,Gloves,Accessories,96,Alabama,XL,Purple,Summer,2.8,Yes,Store Pickup,Yes,Yes,10,Debit Card,Annually
184,2023-05-08,58,Male,Skirt,Clothing,29,Ohio,XL,Beige,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,26,Credit Card,Weekly
185,2023-04-13,32,Male,Sneakers,Footwear,33,Hawaii,L,Cyan,Spring,3,Yes,Express,Yes,Yes,40,Cash,Fortnightly
186,2022-08-22,46,Male,T-shirt,Clothing,32,Wisconsin,XL,Silver,Summer,4.5,Yes,Store Pickup,Yes,Yes,34,Bank Transfer,Fortnightly
187,2023-07-15,39,Male,Backpack,Accessories,56,Minnesota,S,Lavender,Summer,2.9,Yes,Standard,Yes,Yes,31,Debit Card,Annually
188,2023-05-30,19,Male,Shoes,Footwear,94,Georgia,S,Purple,Spring,3.3,Yes,Store Pickup,Yes,Yes,1,Bank Transfer,Bi-Weekly
189,2022-04-01,50,Male,Hoodie,Clothing,53,Arkansas,M,Pink,Spring,3.1,Yes,Express,Yes,Yes,5,Bank Transfer,Bi-Weekly
190,2024-10-20,36,Male,Blouse,Clothing,82,West Virginia,M,Maroon,Fall,4.4,Yes,Next Day Air,Yes,Yes,4,Credit Card,Weekly
191,2022-10-03,65,Male,Coat,Outerwear,70,Indiana,XL,Beige,Fall,3,Yes,Free Shipping,Yes,Yes,48,Venmo,Quarterly
192,2024-11-07,64,Male,Hat,Accessories,76,Utah,M,Gray,Fall,3.9,Yes,Free Shipping,Yes,Yes,29,Cash,Every 3 Months
193,2024-08-09,46,Male,Shoes,Footwear,29,Nebraska,L,Turquoise,Summer,2.9,Yes,Express,Yes,Yes,12,PayPal,Bi-Weekly
194,2022-11-30,36,Male,Belt,Accessories,100,North Dakota,S,Silver,Fall,3,Yes,Standard,Yes,Yes,29,Venmo,Annually
195,2023-05-29,51,Male,Backpack,Accessories,94,Missouri,M,Olive,Spring,3.1,Yes,Express,Yes,Yes,15,Debit Card,Quarterly
196,2022-10-29,51,Male,Jacket,Outerwear,25,New York,M,Magenta,Fall,4.3,Yes,Free Shipping,Yes,Yes,34,Credit Card,Monthly
197,2023-06-12,38,Male,Boots,Footwear,88,Washington,M,Lavender,Summer,3.9,Yes,Next Day Air,Yes,Yes,41,Credit Card,Fortnightly
198,2023-10-06,59,Male,Scarf,Accessories,78,South Carolina,M,Black,Fall,3.2,Yes,2-Day Shipping,Yes,Yes,41,Credit Card,Monthly
199,2023-12-27,57,Male,Jewelry,Accessories,45,Utah,M,Turquoise,Winter,4.8,Yes,Standard,Yes,Yes,39,Credit Card,Fortnightly
200,2024-08-23,54,Male,Hat,Accessories,73,Idaho,XL,Green,Summer,3.8,Yes,Express,Yes,Yes,32,Cash,Weekly
201,2023-07-20,25,Male,Dress,Clothing,61,Pennsylvania,S,Teal,Summer,3.3,Yes,Next Day Air,Yes,Yes,29,Venmo,Monthly
202,2024-11-01,69,Male,Blouse,Clothing,22,Missouri,S,Beige,Fall,4.3,Yes,Free Shipping,Yes,Yes,15,Bank Transfer,Annually
203,2024-05-10,57,Male,Hat,Accessories,38,Nebraska,L,Magenta,Spring,2.7,Yes,Express,Yes,Yes,33,Venmo,Annually
204,2022-10-31,70,Male,Scarf,Accessories,38,Indiana,S,Yellow,Fall,3.2,Yes,Next Day Air,Yes,Yes,18,Bank Transfer,Weekly
205,2022-11-09,24,Male,Sneakers,Footwear,100,Arizona,M,Yellow,Fall,4,Yes,Store Pickup,Yes,Yes,35,Cash,Bi-Weekly
206,2022-12-29,67,Male,Shirt,Clothing,64,Hawaii,M,Silver,Winter,3,Yes,Standard,Yes,Yes,25,PayPal,Weekly
207,2022-07-24,24,Male,T-shirt,Clothing,55,Wisconsin,L,Silver,Summer,4.2,Yes,Free Shipping,Yes,Yes,6,Venmo,Fortnightly
208,2024-08-05,62,Male,Gloves,Accessories,91,Rhode Island,M,Silver,Summer,2.9,Yes,Express,Yes,Yes,17,Bank Transfer,Bi-Weekly
209,2023-04-10,57,Male,Skirt,Clothing,38,Wisconsin,M,Gold,Spring,4.1,Yes,Store Pickup,Yes,Yes,17,Credit Card,Monthly
210,2024-01-07,55,Male,Sandals,Footwear,97,Minnesota,S,Olive,Winter,3.2,Yes,Store Pickup,Yes,Yes,44,Cash,Every 3 Months
211,2023-11-07,45,Male,Jacket,Outerwear,22,Vermont,L,Teal,Fall,3,Yes,2-Day Shipping,Yes,Yes,6,PayPal,Fortnightly
212,2023-10-17,69,Male,Skirt,Clothing,92,South Dakota,L,Maroon,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,45,Debit Card,Fortnightly
213,2024-10-09,67,Male,Handbag,Accessories,84,Virginia,L,Blue,Fall,4.2,Yes,Express,Yes,Yes,7,Debit Card,Annually
214,2022-09-03,30,Male,Handbag,Accessories,93,Nevada,L,Peach,Fall,4.4,Yes,Store Pickup,Yes,Yes,11,Debit Card,Every 3 Months
215,2024-06-27,24,Male,Jacket,Outerwear,50,Hawaii,L,Blue,Summer,4.2,Yes,Next Day Air,Yes,Yes,41,Cash,Every 3 Months
216,2023-04-02,62,Male,Scarf,Accessories,64,New Jersey,S,Orange,Spring,2.8,Yes,2-Day Shipping,Yes,Yes,24,PayPal,Bi-Weekly
217,2022-03-11,43,Male,Shorts,Clothing,61,Massachusetts,L,Yellow,Spring,3.7,Yes,Free Shipping,Yes,Yes,21,Venmo,Weekly
218,2023-01-21,35,Male,Sunglasses,Accessories,48,Oklahoma,M,Purple,Winter,3.5,Yes,Next Day Air,Yes,Yes,24,Bank Transfer,Annually
219,2023-04-06,28,Male,T-shirt,Clothing,45,California,S,Magenta,Spring,2.9,Yes,Store Pickup,Yes,Yes,8,Credit Card,Quarterly
220,2024-04-18,32,Male,Belt,Accessories,88,Nevada,M,Cyan,Spring,3,Yes,Free Shipping,Yes,Yes,12,Cash,Fortnightly
221,2024-03-18,39,Male,Sneakers,Footwear,57,Arizona,S,Indigo,Spring,3.7,Yes,Express,Yes,Yes,48,Debit Card,Fortnightly
222,2022-06-04,28,Male,Hat,Accessories,68,North Carolina,XL,Magenta,Summer,4.4,Yes,Store Pickup,Yes,Yes,6,Bank Transfer,Quarterly
223,2022-04-29,47,Male,Gloves,Accessories,94,New York,XL,Gray,Spring,4.5,Yes,2-Day Shipping,Yes,Yes,14,PayPal,Fortnightly
224,2022-05-18,20,Male,Pants,Clothing,41,Wyoming,M,Turquoise,Spring,4.8,Yes,Free Shipping,Yes,Yes,34,PayPal,Annually
225,2022-06-27,63,Male,Socks,Clothing,83,South Dakota,S,Beige,Summer,2.9,Yes,Free Shipping,Yes,Yes,12,Cash,Every 3 Months
226,2023-05-19,25,Male,Jacket,Outerwear,22,Arkansas,M,Olive,Spring,3.2,Yes,Next Day Air,Yes,Yes,11,Bank Transfer,Annually
227,2024-05-05,29,Male,Shoes,Footwear,74,Texas,L,Violet,Spring,3.3,Yes,Free Shipping,Yes,Yes,5,PayPal,Monthly
228,2023-12-05,50,Male,Jeans,Clothing,90,Rhode Island,M,Turquoise,Winter,4.2,Yes,Standard,Yes,Yes,25,Venmo,Fortnightly
229,2022-03-10,18,Male,Socks,Clothing,79,New Hampshire,M,White,Spring,2.9,Yes,Store Pickup,Yes,Yes,11,Credit Card,Annually
230,2023-05-29,70,Male,Sandals,Footwear,28,Ohio,S,Silver,Spring,4.6,Yes,Next Day Air,Yes,Yes,27,PayPal,Every 3 Months
231,2022-09-29,66,Male,Scarf,Accessories,88,Utah,L,Olive,Fall,4.1,Yes,Standard,Yes,Yes,43,Credit Card,Annually
232,2023-05-07,28,Male,Blouse,Clothing,26,Tennessee,M,Blue,Spring,3.1,Yes,2-Day Shipping,Yes,Yes,18,Debit Card,Every 3 Months
233,2024-02-08,54,Male,Jewelry,Accessories,27,Hawaii,L,Purple,Winter,4.2,Yes,Express,Yes,Yes,32,Bank Transfer,Bi-Weekly
234,2022-10-12,19,Male,Sweater,Clothing,83,Arizona,XL,Yellow,Fall,4.5,Yes,Next Day Air,Yes,Yes,27,Bank Transfer,Every 3 Months
235,2024-08-29,20,Male,Gloves,Accessories,39,South Dakota,S,Silver,Summer,3.7,Yes,Next Day Air,Yes,Yes,24,Credit Card,Weekly
236,2023-12-20,43,Male,Sunglasses,Accessories,89,New Jersey,M,Cyan,Winter,3.7,Yes,Free Shipping,Yes,Yes,31,Debit Card,Quarterly
237,2024-02-05,38,Male,Coat,Outerwear,68,North Dakota,L,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,39,PayPal,Fortnightly
238,2023-06-28,50,Male,Dress,Clothing,90,Iowa,M,Beige,Summer,3,Yes,Store Pickup,Yes,Yes,36,Debit Card,Fortnightly
239,2022-11-26,64,Male,Skirt,Clothing,34,Ohio,M,Peach,Fall,4.2,Yes,Free Shipping,Yes,Yes,5,Cash,Annually
240,2022-08-29,49,Male,Pants,Clothing,51,Vermont,L,Yellow,Summer,2.9,Yes,Express,Yes,Yes,47,Credit Card,Bi-Weekly
241,2023-12-01,47,Male,Sweater,Clothing,45,Montana,XL,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,Yes,29,Bank Transfer,Fortnightly
242,2023-01-24,36,Male,Hoodie,Clothing,88,Delaware,M,Peach,Winter,4.1,Yes,Free Shipping,Yes,Yes,43,Venmo,Bi-Weekly
243,2023-08-26,55,Male,Coat,Outerwear,85,New York,L,Gray,Summer,4.3,Yes,Store Pickup,Yes,Yes,40,Debit Card,Every 3 Months
244,2023-12-26,25,Male,Jewelry,Accessories,100,Kentucky,M,Olive,Winter,2.8,Yes,2-Day Shipping,Yes,Yes,4,Debit Card,Monthly
245,2023-03-09,53,Male,Belt,Accessories,42,Oregon,S,Indigo,Spring,4.9,Yes,2-Day Shipping,Yes,Yes,39,PayPal,Weekly
246,2022-08-26,49,Male,Sandals,Footwear,53,Rhode Island,L,Charcoal,Summer,3.3,Yes,Next Day Air,Yes,Yes,45,Venmo,Fortnightly
247,2022-04-13,35,Male,Sunglasses,Accessories,86,Nevada,XL,Beige,Spring,3.2,Yes,Express,Yes,Yes,20,Venmo,Bi-Weekly
248,2022-03-28,29,Male,Sweater,Clothing,66,Montana,XL,Brown,Spring,4.4,Yes,Standard,Yes,Yes,14,Debit Card,Weekly
249,2023-12-08,47,Male,Belt,Accessories,100,Pennsylvania,M,Blue,Winter,4.8,Yes,Express,Yes,Yes,33,PayPal,Weekly
250,2023-09-27,53,Male,Handbag,Accessories,47,Alaska,S,Teal,Fall,4.2,Yes,Standard,Yes,Yes,18,Credit Card,Annually
251,2024-10-12,33,Male,Skirt,Clothing,25,Mississippi,L,Black,Fall,4,Yes,Express,Yes,Yes,9,Bank Transfer,Weekly
252,2023-02-27,21,Male,Handbag,Accessories,51,Wyoming,XL,Gold,Winter,2.5,Yes,Standard,Yes,Yes,34,PayPal,Annually
253,2023-06-08,32,Male,Shorts,Clothing,41,Delaware,M,Violet,Summer,3.9,Yes,Free Shipping,Yes,Yes,33,Venmo,Fortnightly
254,2022-12-22,52,Male,Boots,Footwear,73,Oklahoma,L,Cyan,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,15,Bank Transfer,Bi-Weekly
255,2023-01-13,67,Male,Sunglasses,Accessories,42,Indiana,M,White,Winter,3.5,Yes,Store Pickup,Yes,Yes,4,PayPal,Bi-Weekly
256,2023-05-09,43,Male,Scarf,Accessories,20,Maryland,M,Charcoal,Spring,4.2,Yes,Free Shipping,Yes,Yes,25,Debit Card,Annually
257,2022-04-25,58,Male,Jewelry,Accessories,30,South Dakota,XL,Violet,Spring,4.7,Yes,Express,Yes,Yes,20,Credit Card,Every 3 Months
258,2023-07-12,20,Male,Handbag,Accessories,53,West Virginia,M,Red,Summer,4.5,Yes,Express,Yes,Yes,5,Credit Card,Quarterly
259,2024-05-13,61,Male,Gloves,Accessories,74,Alabama,S,Lavender,Spring,2.8,Yes,Express,Yes,Yes,16,Cash,Quarterly
260,2024-11-11,32,Male,Jeans,Clothing,57,Louisiana,M,Gold,Fall,2.9,Yes,Standard,Yes,Yes,13,Debit Card,Annually
261,2022-12-04,38,Male,Hat,Accessories,57,Montana,S,Red,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,11,Credit Card,Every 3 Months
262,2023-02-06,21,Male,Jeans,Clothing,77,California,L,Magenta,Winter,4.9,Yes,Standard,Yes,Yes,21,Credit Card,Annually
263,2023-07-02,37,Male,Pants,Clothing,40,Hawaii,M,Teal,Summer,,Yes,Next Day Air,Yes,Yes,6,Debit Card,Annually
264,2022-07-20,27,Male,Shorts,Clothing,46,Iowa,M,Purple,Summer,4.3,Yes,Store Pickup,Yes,Yes,29,Venmo,Monthly
265,2024-09-12,36,Male,Pants,Clothing,78,Colorado,S,Charcoal,Fall,3.9,Yes,Store Pickup,Yes,Yes,15,Cash,Annually
266,2023-05-14,32,Male,Backpack,Accessories,59,Michigan,M,Gray,Spring,3.2,Yes,2-Day Shipping,Yes,Yes,17,Bank Transfer,Bi-Weekly
267,2024-08-04,51,Male,Jewelry,Accessories,75,Louisiana,L,White,Summer,3.1,Yes,Express,Yes,Yes,32,Credit Card,Weekly
268,2024-03-29,64,Male,Sweater,Clothing,54,Maryland,M,Olive,Spring,3.9,Yes,2-Day Shipping,Yes,Yes,42,Venmo,Annually
269,2023-03-09,68,Male,Shoes,Footwear,42,Georgia,M,Charcoal,Spring,2.6,Yes,Store Pickup,Yes,Yes,21,Cash,Monthly
270,2022-12-23,68,Male,Blouse,Clothing,44,Georgia,M,Charcoal,Winter,3.3,Yes,Next Day Air,Yes,Yes,9,Cash,Bi-Weekly
271,2024-09-01,33,Male,Jeans,Clothing,52,North Dakota,XL,Orange,Fall,4.6,Yes,Free Shipping,Yes,Yes,16,Bank Transfer,Annually
272,2024-08-30,65,Male,Sunglasses,Accessories,69,Maryland,XL,Yellow,Summer,4.6,Yes,Express,Yes,Yes,42,Credit Card,Fortnightly
273,2024-08-22,48,Male,Jewelry,Accessories,26,Oregon,M,Beige,Summer,4.4,Yes,2-Day Shipping,Yes,Yes,37,Debit Card,Bi-Weekly
274,2023-03-12,69,Male,Coat,Outerwear,33,North Dakota,S,Silver,Spring,4.2,Yes,Express,Yes,Yes,32,Debit Card,Quarterly
275,2024-03-03,59,Male,Jewelry,Accessories,32,Maryland,M,Indigo,Spring,3,Yes,Express,Yes,Yes,28,Cash,Bi-Weekly
276,2024-02-11,48,Male,Backpack,Accessories,85,Virginia,XL,Lavender,Winter,4,Yes,Express,Yes,Yes,13,Credit Card,Weekly
277,2023-11-22,25,Male,Skirt,Clothing,30,South Dakota,XL,Turquoise,Fall,3.5,Yes,Express,Yes,Yes,11,Bank Transfer,Fortnightly
278,2022-12-24,29,Male,Shirt,Clothing,29,Georgia,M,Green,Winter,3,Yes,Store Pickup,Yes,Yes,36,Bank Transfer,Bi-Weekly
279,2023-04-17,57,Male,Sweater,Clothing,95,Hawaii,M,Orange,Spring,3.7,Yes,Express,Yes,Yes,23,Debit Card,Annually
280,2023-07-22,23,Male,Sneakers,Footwear,69,Arkansas,L,Turquoise,Summer,4,Yes,Standard,Yes,Yes,37,Bank Transfer,Monthly
281,2024-09-11,45,Male,Sandals,Footwear,69,Montana,S,Cyan,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,21,Cash,Bi-Weekly
282,2024-03-23,38,Male,Belt,Accessories,61,Oklahoma,XL,Charcoal,Spring,2.5,Yes,Standard,Yes,Yes,22,Debit Card,Bi-Weekly
283,2023-07-18,21,Male,Skirt,Clothing,94,Minnesota,M,Teal,Summer,3,Yes,2-Day Shipping,Yes,Yes,9,Cash,Monthly
284,2022-11-07,32,Male,Sweater,Clothing,30,Montana,S,Maroon,Fall,3.2,Yes,Next Day Air,Yes,Yes,16,Venmo,Annually
285,2024-06-22,63,Male,Skirt,Clothing,45,Ohio,M,Red,Summer,3.5,Yes,Standard,Yes,Yes,4,PayPal,Quarterly
286,2024-06-22,29,Male,Handbag,Accessories,39,Kentucky,XL,Yellow,Summer,4.8,Yes,Express,Yes,Yes,3,Debit Card,Bi-Weekly
287,2022-08-20,27,Male,Jewelry,Accessories,51,Nebraska,L,Gray,Summer,2.6,Yes,Store Pickup,Yes,Yes,6,Debit Card,Annually
288,2023-04-13,56,Male,Scarf,Accessories,37,Delaware,L,Blue,Spring,3.4,Yes,2-Day Shipping,Yes,Yes,18,Venmo,Fortnightly
289,2024-01-27,30,Male,T-shirt,Clothing,62,North Carolina,M,Lavender,Winter,3.7,Yes,2-Day Shipping,Yes,Yes,34,Venmo,Bi-Weekly
290,2022-09-10,49,Male,Coat,Outerwear,85,New York,M,Yellow,Fall,4.5,Yes,2-Day Shipping,Yes,Yes,26,Credit Card,Monthly
291,2023-02-07,58,Male,T-shirt,Clothing,33,Colorado,M,Indigo,Winter,3.7,Yes,Standard,Yes,Yes,50,PayPal,Weekly
292,2024-09-26,57,Male,Dress,Clothing,26,Delaware,XL,Violet,Fall,3.3,Yes,Next Day Air,Yes,Yes,40,Bank Transfer,Monthly
293,2023-05-15,60,Male,Shoes,Footwear,99,Utah,M,Green,Spring,4.7,Yes,Free Shipping,Yes,Yes,24,Cash,Quarterly
294,2024-04-15,69,Male,Handbag,Accessories,39,Connecticut,M,White,Spring,2.7,Yes,Express,Yes,Yes,33,PayPal,Annually
295,2023-03-17,70,Male,Skirt,Clothing,20,New Jersey,M,Gold,Spring,4.6,Yes,Store Pickup,Yes,Yes,19,Credit Card,Every 3 Months
296,2023-12-26,53,Male,Sunglasses,Accessories,42,West Virginia,M,Indigo,Winter,2.7,Yes,Store Pickup,Yes,Yes,24,Credit Card,Quarterly
297,2022-05-22,25,Male,Sandals,Footwear,74,Indiana,S,Lavender,Spring,4.8,Yes,2-Day Shipping,Yes,Yes,19,Credit Card,Weekly
298,2022-07-10,48,Male,Shoes,Footwear,26,Delaware,XL,Purple,Summer,4.4,Yes,Standard,Yes,Yes,4,Credit Card,Bi-Weekly
299,2024-01-22,69,Male,T-shirt,Clothing,53,Maryland,M,Lavender,Winter,4,Yes,Standard,Yes,Yes,11,Venmo,Every 3 Months
300,2023-08-03,25,Male,Sneakers,Footwear,80,Pennsylvania,M,Maroon,Summer,3.2,Yes,Next Day Air,Yes,Yes,28,PayPal,Fortnightly
301,2023-03-22,29,Male,Hat,Accessories,98,Iowa,M,Teal,Spring,4.4,Yes,Store Pickup,Yes,Yes,24,PayPal,Weekly
302,2023-04-08,46,Male,Skirt,Clothing,95,Pennsylvania,M,Green,Spring,3.8,Yes,Standard,Yes,Yes,25,Credit Card,Every 3 Months
303,2023-06-05,37,Male,Sweater,Clothing,44,Delaware,L,Olive,Summer,3.6,Yes,Express,Yes,Yes,27,Bank Transfer,Every 3 Months
304,2022-06-02,20,Male,Sandals,Footwear,60,Oregon,M,Turquoise,Summer,3.3,Yes,Next Day Air,Yes,Yes,49,Venmo,Weekly
305,2023-01-16,40,Male,Dress,Clothing,84,Oregon,M,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,45,Credit Card,Bi-Weekly
306,2022-10-15,60,Male,Sweater,Clothing,59,Utah,M,Teal,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,26,PayPal,Annually
307,2024-06-29,26,Male,Jacket,Outerwear,49,North Dakota,S,White,Summer,3.6,Yes,Express,Yes,Yes,4,Cash,Annually
308,2024-02-19,29,Male,Gloves,Accessories,32,Florida,M,Orange,Winter,3.2,Yes,Free Shipping,Yes,Yes,3,Credit Card,Every 3 Months
309,2023-09-23,66,Male,Handbag,Accessories,29,Maryland,M,Beige,Fall,3.7,Yes,Standard,Yes,Yes,45,Venmo,Bi-Weekly
310,2024-03-16,66,Male,Dress,Clothing,22,Minnesota,M,Yellow,Spring,4.5,Yes,Standard,Yes,Yes,21,Cash,Fortnightly
311,2023-12-08,56,Male,Pants,Clothing,85,Montana,M,Charcoal,Winter,4.6,Yes,Standard,Yes,Yes,50,Cash,Fortnightly
312,2023-01-21,69,Male,Jeans,Clothing,52,Rhode Island,L,Silver,Winter,4.1,Yes,Store Pickup,Yes,Yes,19,Bank Transfer,Monthly
313,2022-03-29,38,Male,Pants,Clothing,89,Massachusetts,L,Green,Spring,3.4,Yes,Next Day Air,Yes,Yes,6,PayPal,Annually
314,2022-04-25,42,Male,Dress,Clothing,77,Vermont,M,Pink,Spring,3.7,Yes,Express,Yes,Yes,50,Credit Card,Every 3 Months
315,2024-06-08,30,Male,Pants,Clothing,24,New Jersey,M,Purple,Summer,3.3,Yes,Store Pickup,Yes,Yes,17,Debit Card,Every 3 Months
316,2022-05-26,66,Male,Jewelry,Accessories,24,Wisconsin,XL,Orange,Spring,4.5,Yes,Express,Yes,Yes,24,Debit Card,Annually
317,2024-11-15,36,Male,Handbag,Accessories,22,California,M,Charcoal,Fall,3.3,Yes,Free Shipping,Yes,Yes,46,Venmo,Monthly
318,2022-09-18,58,Male,Sweater,Clothing,82,West Virginia,L,Teal,Fall,4.3,Yes,Standard,Yes,Yes,42,Cash,Every 3 Months
319,2023-01-30,45,Male,Backpack,Accessories,67,South Dakota,M,Beige,Winter,2.5,Yes,Standard,Yes,Yes,10,Cash,Annually
320,2022-04-15,47,Male,Shorts,Clothing,74,Maine,XL,White,Spring,2.6,Yes,Standard,Yes,Yes,1,Cash,Every 3 Months
321,2022-08-26,66,Male,Jewelry,Accessories,72,Kansas,L,White,Summer,4.9,Yes,Standard,Yes,Yes,28,Debit Card,Quarterly
322,2024-07-22,41,Male,Sneakers,Footwear,36,Vermont,L,Orange,Summer,4.7,Yes,Free Shipping,Yes,Yes,48,Debit Card,Quarterly
323,2024-01-18,41,Male,Belt,Accessories,95,Tennessee,S,Cyan,Winter,3,Yes,Standard,Yes,Yes,47,Credit Card,Monthly
324,2024-01-11,66,Male,Hoodie,Clothing,78,Tennessee,M,Orange,Winter,3.5,Yes,Next Day Air,Yes,Yes,29,PayPal,Bi-Weekly
325,2024-07-20,37,Male,Shirt,Clothing,82,Wyoming,M,Olive,Summer,4.8,Yes,Standard,Yes,Yes,37,Venmo,Quarterly
326,2024-02-29,70,Male,Pants,Clothing,70,Vermont,M,Charcoal,Winter,4.3,Yes,Free Shipping,Yes,Yes,38,Debit Card,Annually
327,2024-11-14,62,Male,Scarf,Accessories,41,New Jersey,M,White,Fall,3.2,Yes,Store Pickup,Yes,Yes,48,Bank Transfer,Weekly
328,2024-08-15,61,Male,Coat,Outerwear,42,Iowa,M,Teal,Summer,3.1,Yes,Free Shipping,Yes,Yes,36,PayPal,Weekly
329,2022-11-24,48,Male,Coat,Outerwear,50,Florida,M,Yellow,Fall,2.8,Yes,Free Shipping,Yes,Yes,9,Credit Card,Weekly
330,2024-07-15,70,Male,Socks,Clothing,31,Nevada,S,White,Summer,2.9,Yes,2-Day Shipping,Yes,Yes,34,Bank Transfer,Monthly
331,2023-02-25,46,Male,Sweater,Clothing,51,North Dakota,M,Beige,Winter,,Yes,Express,Yes,Yes,43,Venmo,Bi-Weekly
332,2023-09-27,31,Male,Shirt,Clothing,98,Florida,L,Beige,Fall,3.3,Yes,Store Pickup,Yes,Yes,46,PayPal,Quarterly
333,2024-02-09,19,Male,Shirt,Clothing,86,New York,M,Maroon,Winter,2.8,Yes,2-Day Shipping,Yes,Yes,5,Credit Card,Monthly
334,2024-01-16,39,Male,Sweater,Clothing,64,Alaska,M,Teal,Winter,4.5,Yes,Standard,Yes,Yes,15,Bank Transfer,Bi-Weekly
335,2023-09-09,41,Male,Blouse,Clothing,46,Kansas,M,Lavender,Fall,2.6,Yes,Next Day Air,Yes,Yes,30,Credit Card,Annually
336,2024-04-03,20,Male,Sweater,Clothing,85,Oregon,L,Maroon,Spring,3.7,Yes,Standard,Yes,Yes,44,Venmo,Every 3 Months
337,2023-10-08,36,Male,Hat,Accessories,81,Rhode Island,S,Orange,Fall,4.4,Yes,Express,Yes,Yes,16,PayPal,Annually
338,2023-02-11,32,Male,Sweater,Clothing,59,New Mexico,M,Cyan,Winter,4.3,Yes,2-Day Shipping,Yes,Yes,16,Bank Transfer,Annually
339,2023-02-18,69,Male,Hoodie,Clothing,79,Massachusetts,M,Silver,Winter,3.5,Yes,Express,Yes,Yes,16,Cash,Weekly
340,2022-04-05,40,Male,Shorts,Clothing,33,Pennsylvania,M,Teal,Spring,3.8,Yes,2-Day Shipping,Yes,Yes,21,Credit Card,Every 3 Months
341,2022-08-08,40,Male,Shorts,Clothing,47,New Jersey,L,Blue,Summer,3.5,Yes,Express,Yes,Yes,39,Venmo,Every 3 Months
342,2024-06-23,20,Male,Hat,Accessories,20,Utah,S,Blue,Summer,4.6,Yes,Store Pickup,Yes,Yes,40,Debit Card,Bi-Weekly
343,2022-05-23,64,Male,Coat,Outerwear,36,Kentucky,M,Olive,Spring,2.6,Yes,Next Day Air,Yes,Yes,48,Credit Card,Every 3 Months
344,2023-06-03,27,Male,Sandals,Footwear,39,Nebraska,M,Purple,Summer,4.4,Yes,Next Day Air,Yes,Yes,26,Venmo,Monthly
345,2023-12-14,24,Male,Skirt,Clothing,71,Virginia,M,Charcoal,Winter,4,Yes,Standard,Yes,Yes,46,Debit Card,Monthly
346,2023-02-18,48,Male,Shoes,Footwear,59,Wyoming,S,Olive,Winter,4.4,Yes,Next Day Air,Yes,Yes,27,Bank Transfer,Annually
347,2024-04-14,49,Male,Jeans,Clothing,50,New Mexico,L,Violet,Spring,4.7,Yes,Next Day Air,Yes,Yes,5,Cash,Weekly
348,2022-09-07,36,Male,Sandals,Footwear,41,Oregon,L,Red,Fall,3.9,Yes,Store Pickup,Yes,Yes,43,PayPal,Fortnightly
349,2024-09-13,56,Male,Blouse,Clothing,59,South Carolina,M,Beige,Fall,2.7,Yes,Free Shipping,Yes,Yes,17,PayPal,Fortnightly
350,2024-01-31,37,Male,Hat,Accessories,87,Arizona,M,Green,Winter,3.7,Yes,2-Day Shipping,Yes,Yes,3,Bank Transfer,Bi-Weekly
351,2022-03-28,42,Male,Sweater,Clothing,68,Kentucky,M,Violet,Spring,2.6,Yes,2-Day Shipping,Yes,Yes,47,Bank Transfer,Fortnightly
352,2024-01-13,28,Male,Skirt,Clothing,90,New York,M,Teal,Winter,3.9,Yes,Standard,Yes,Yes,24,Debit Card,Bi-Weekly
353,2024-10-01,27,Male,Jeans,Clothing,71,Texas,XL,Yellow,Fall,4.9,Yes,Next Day Air,Yes,Yes,12,Cash,Every 3 Months
354,2023-11-10,63,Male,Sneakers,Footwear,64,Missouri,L,Yellow,Fall,4.1,Yes,Store Pickup,Yes,Yes,35,Debit Card,Monthly
355,2024-09-28,58,Male,Jewelry,Accessories,76,Pennsylvania,S,Olive,Fall,3,Yes,Free Shipping,Yes,Yes,42,Venmo,Weekly
356,2024-09-18,37,Male,Jewelry,Accessories,42,Oregon,XL,Magenta,Fall,4.1,Yes,2-Day Shipping,Yes,Yes,1,PayPal,Every 3 Months
